time	V(v_cuad)	V(v_triag)
5.271785068583469e-04	4.603336e+00	3.122766e+00
5.272785068583468e-04	4.603028e+00	3.085414e+00
5.273785068583467e-04	4.602845e+00	3.048475e+00
5.274785068583467e-04	4.602569e+00	3.011250e+00
5.275785068583466e-04	4.602371e+00	2.974248e+00
5.276785068583466e-04	4.602098e+00	2.937048e+00
5.277785068583465e-04	4.601901e+00	2.900063e+00
5.278785068583465e-04	4.601627e+00	2.862865e+00
5.279785068583464e-04	4.601429e+00	2.825889e+00
5.280785068583464e-04	4.601157e+00	2.788702e+00
5.281785068583463e-04	4.600958e+00	2.751732e+00
5.282785068583463e-04	4.600687e+00	2.714554e+00
5.283785068583462e-04	4.600487e+00	2.677591e+00
5.284785068583462e-04	4.600217e+00	2.640423e+00
5.285785068583461e-04	4.600016e+00	2.603467e+00
5.286785068583461e-04	4.599747e+00	2.566309e+00
5.287785068583460e-04	4.599545e+00	2.529360e+00
5.288785068583460e-04	4.599277e+00	2.492211e+00
5.289785068583459e-04	4.599075e+00	2.455270e+00
5.290785068583459e-04	4.598808e+00	2.418130e+00
5.291785068583458e-04	4.598604e+00	2.381196e+00
5.292785068583458e-04	4.598338e+00	2.344065e+00
5.293785068583457e-04	4.598134e+00	2.307137e+00
5.294785068583457e-04	4.597868e+00	2.270016e+00
5.295785068583456e-04	4.597663e+00	2.233093e+00
5.296785068583456e-04	4.597397e+00	2.195978e+00
5.297785068583455e-04	4.597191e+00	2.159056e+00
5.298785068583455e-04	4.596924e+00	2.121938e+00
5.299785068583454e-04	4.596714e+00	2.085000e+00
5.300785068583454e-04	4.596442e+00	2.047849e+00
5.301785068583453e-04	4.596219e+00	2.010838e+00
5.302785068583452e-04	4.595927e+00	1.973550e+00
5.303785068583452e-04	4.595665e+00	1.936291e+00
5.304785068583451e-04	4.595313e+00	1.898594e+00
5.305785068583451e-04	4.594972e+00	1.860726e+00
5.306785068583450e-04	4.594625e+00	1.822298e+00
5.306910068583451e-04	4.594662e+00	1.817530e+00
5.307160068583450e-04	4.594732e+00	1.807913e+00
5.307660068583451e-04	4.594738e+00	1.788711e+00
5.307674331935727e-04	4.594738e+00	1.788165e+00
5.307702858640279e-04	4.594724e+00	1.787074e+00
5.307709990316418e-04	4.594712e+00	1.786801e+00
5.307711773235453e-04	4.594707e+00	1.786733e+00
5.307715339073521e-04	4.594687e+00	1.786596e+00
5.307716230533038e-04	4.594677e+00	1.786562e+00
5.307718013452073e-04	4.594646e+00	1.786493e+00
5.307721579290142e-04	4.589639e+00	1.786285e+00
5.307722470749658e-04	4.199404e+00	1.782421e+00
5.307724253668693e-04	2.911736e+00	1.765194e+00
5.307727819506762e-04	3.076674e-01	1.710445e+00
5.307727973295170e-04	3.063422e-01	1.708228e+00
5.307728178346380e-04	3.058367e-01	1.705761e+00
5.307728588448802e-04	3.054253e-01	1.702216e+00
5.307729408653645e-04	3.050429e-01	1.698596e+00
5.307731049063331e-04	3.046905e-01	1.696796e+00
5.307734329882704e-04	3.044214e-01	1.696760e+00
5.307740891521448e-04	3.041126e-01	1.696571e+00
5.307754014798936e-04	3.037078e-01	1.696313e+00
5.307780261353915e-04	3.032164e-01	1.695958e+00
5.307826293791043e-04	3.028051e-01	1.695960e+00
5.307907968530285e-04	3.025748e-01	1.697444e+00
5.308022291282689e-04	3.025101e-01	1.702171e+00
5.308195371343422e-04	3.025123e-01	1.713815e+00
5.308223775137169e-04	3.025194e-01	1.716226e+00
5.308280582724665e-04	3.025372e-01	1.721278e+00
5.308294784621539e-04	3.025428e-01	1.722598e+00
5.308323188415287e-04	3.025558e-01	1.725285e+00
5.308330289363724e-04	3.025598e-01	1.725968e+00
5.308344491260598e-04	3.025694e-01	1.727343e+00
5.308348041734816e-04	3.025724e-01	1.727689e+00
5.308355142683253e-04	3.025798e-01	1.728384e+00
5.308356917920362e-04	3.025821e-01	1.728558e+00
5.308360468394580e-04	3.025874e-01	1.728907e+00
5.308367569343017e-04	3.026052e-01	1.729607e+00
5.308369344580126e-04	3.026128e-01	1.729782e+00
5.308372895054344e-04	3.025848e-01	1.730133e+00
5.308373782672899e-04	3.025870e-01	1.730221e+00
5.308375557910008e-04	3.026098e-01	1.730397e+00
5.308376001719286e-04	3.026216e-01	1.730441e+00
5.308376889337841e-04	3.026500e-01	1.730530e+00
5.308378664574950e-04	3.027617e-01	1.730708e+00
5.308379108384227e-04	3.028064e-01	1.730753e+00
5.308379996002782e-04	3.028443e-01	1.730842e+00
5.308381771239891e-04	3.028415e-01	1.731020e+00
5.308385321714109e-04	3.027788e-01	1.731373e+00
5.308392422662547e-04	3.027014e-01	1.732080e+00
5.308406624559421e-04	3.026745e-01	1.733506e+00
5.308435028353168e-04	3.026865e-01	1.736377e+00
5.308474538742954e-04	3.027011e-01	1.740396e+00
5.308548310339862e-04	3.027266e-01	1.747895e+00
5.308695853533678e-04	3.027728e-01	1.762312e+00
5.308977037457821e-04	3.028290e-01	1.785582e+00
5.309254742152642e-04	3.028501e-01	1.802453e+00
5.309642313540273e-04	3.028452e-01	1.819133e+00
5.310066243490009e-04	3.028304e-01	1.833700e+00
5.310521807474980e-04	3.028209e-01	1.849466e+00
5.311032901943421e-04	3.028232e-01	1.868573e+00
5.311719813523736e-04	3.028307e-01	1.895330e+00
5.312689954159624e-04	3.028420e-01	1.933145e+00
5.313689954159624e-04	3.028499e-01	1.971870e+00
5.314689954159623e-04	3.028602e-01	2.010646e+00
5.315689954159623e-04	3.028688e-01	2.049443e+00
5.315814954159623e-04	3.028704e-01	2.054291e+00
5.316064954159623e-04	3.028727e-01	2.063985e+00
5.316127454159622e-04	3.028733e-01	2.066409e+00
5.316143079159623e-04	3.028735e-01	2.067014e+00
5.316146985409623e-04	3.028735e-01	2.067166e+00
5.316154797909623e-04	3.028734e-01	2.067469e+00
5.316155042050248e-04	3.028720e-01	2.067478e+00
5.316155530331498e-04	3.028502e-01	2.067497e+00
5.316156506893998e-04	3.027209e-01	2.067534e+00
5.316156650688302e-04	3.026892e-01	2.067539e+00
5.316156938276912e-04	3.026407e-01	2.067549e+00
5.316157010174065e-04	3.026234e-01	2.067552e+00
5.316157153968370e-04	3.025843e-01	2.067557e+00
5.316157441556979e-04	3.024950e-01	2.067566e+00
5.316157504143158e-04	3.024800e-01	2.067569e+00
5.316157629315515e-04	3.024531e-01	2.067573e+00
5.316157879660229e-04	3.024080e-01	2.067581e+00
5.316158380349657e-04	3.023420e-01	2.067597e+00
5.316159381728512e-04	3.022791e-01	2.067631e+00
5.316161384486222e-04	3.022986e-01	2.067700e+00
5.316165390001643e-04	3.024840e-01	2.067849e+00
5.316172525060545e-04	3.026811e-01	2.068129e+00
5.316182978810180e-04	3.027266e-01	2.068537e+00
5.316199514056430e-04	3.027349e-01	2.069176e+00
5.316226211979633e-04	3.027325e-01	2.070207e+00
5.316269058189070e-04	3.027376e-01	2.071854e+00
5.316354750607943e-04	3.027438e-01	2.075113e+00
5.316526135445690e-04	3.027685e-01	2.081492e+00
5.316752282505112e-04	3.027998e-01	2.089722e+00
5.317016141046198e-04	3.028346e-01	2.099329e+00
5.317338563065331e-04	3.028605e-01	2.111453e+00
5.317776578877691e-04	3.028828e-01	2.128714e+00
5.318485675673203e-04	3.028954e-01	2.157328e+00
5.319485675673203e-04	3.029059e-01	2.196839e+00
5.320485675673202e-04	3.029127e-01	2.235413e+00
5.321485675673202e-04	3.029238e-01	2.274107e+00
5.322485675673201e-04	3.029318e-01	2.312962e+00
5.323485675673201e-04	3.029428e-01	2.351742e+00
5.324485675673200e-04	3.029505e-01	2.390511e+00
5.325485675673199e-04	3.029615e-01	2.429299e+00
5.326485675673199e-04	3.029694e-01	2.468083e+00
5.327485675673198e-04	3.029803e-01	2.506864e+00
5.328485675673198e-04	3.029882e-01	2.545647e+00
5.329485675673197e-04	3.029991e-01	2.584429e+00
5.330485675673197e-04	3.030070e-01	2.623211e+00
5.331485675673196e-04	3.030179e-01	2.661993e+00
5.332485675673196e-04	3.030259e-01	2.700776e+00
5.333485675673195e-04	3.030368e-01	2.739558e+00
5.334485675673195e-04	3.030450e-01	2.778342e+00
5.335485675673194e-04	3.030562e-01	2.817127e+00
5.336485675673194e-04	3.030649e-01	2.855916e+00
5.337485675673193e-04	3.030772e-01	2.894711e+00
5.338485675673193e-04	3.030880e-01	2.933522e+00
5.339485675673192e-04	3.031043e-01	2.972361e+00
5.340485675673192e-04	3.031231e-01	3.011254e+00
5.341485675673191e-04	3.031546e-01	3.050245e+00
5.342485675673191e-04	3.032021e-01	3.089411e+00
5.343485675673190e-04	3.032869e-01	3.128851e+00
5.344485675673190e-04	3.034349e-01	3.168640e+00
5.345485675673189e-04	3.037772e-01	3.208611e+00
5.345610675673189e-04	3.038539e-01	3.213580e+00
5.345860675673189e-04	3.040738e-01	3.223440e+00
5.345923175673189e-04	3.041630e-01	3.225893e+00
5.346048175673189e-04	3.044223e-01	3.230771e+00
5.346157550673189e-04	3.050683e-01	3.235021e+00
5.346169269423189e-04	3.053176e-01	3.235478e+00
5.346184894423190e-04	3.140720e-01	3.236259e+00
5.346185382704440e-04	3.188566e-01	3.236317e+00
5.346186359266939e-04	3.341074e-01	3.236510e+00
5.346188312391940e-04	9.465913e-01	3.243088e+00
5.346191664061192e-04	4.497059e+00	3.297095e+00
5.346194847486754e-04	4.622755e+00	3.325925e+00
5.346199804015708e-04	4.612409e+00	3.313591e+00
5.346209717073615e-04	4.608107e+00	3.313540e+00
5.346226272097311e-04	4.606690e+00	3.309888e+00
5.346255679393461e-04	4.608882e+00	3.313048e+00
5.346307659005135e-04	4.609514e+00	3.310442e+00
5.346397665244062e-04	4.612069e+00	3.311693e+00
5.346524381805687e-04	4.612309e+00	3.305567e+00
5.346714486870595e-04	4.612890e+00	3.299825e+00
5.346992412895149e-04	4.610034e+00	3.280238e+00
5.347305117367764e-04	4.608177e+00	3.262122e+00
5.347707009189587e-04	4.604389e+00	3.230793e+00
5.348204960061995e-04	4.604085e+00	3.210141e+00
5.348681626914004e-04	4.602884e+00	3.186984e+00
5.349300098944843e-04	4.604120e+00	3.170009e+00
5.349965916568340e-04	4.602935e+00	3.140682e+00
5.350671295198016e-04	4.603810e+00	3.119145e+00
5.351671295198016e-04	4.602473e+00	3.077106e+00
5.352671295198015e-04	4.603324e+00	3.044874e+00
5.353671295198015e-04	4.602016e+00	3.002957e+00
5.354671295198014e-04	4.602844e+00	2.970620e+00
5.355671295198014e-04	4.601552e+00	2.928789e+00
5.356671295198013e-04	4.602368e+00	2.896408e+00
5.357671295198013e-04	4.601087e+00	2.854634e+00
5.358671295198012e-04	4.601891e+00	2.822208e+00
5.359671295198012e-04	4.600622e+00	2.780498e+00
5.360671295198011e-04	4.601414e+00	2.748026e+00
5.361671295198011e-04	4.600157e+00	2.706378e+00
5.362671295198010e-04	4.600937e+00	2.673862e+00
5.363671295198010e-04	4.599693e+00	2.632276e+00
5.364671295198009e-04	4.600462e+00	2.599714e+00
5.365671295198009e-04	4.599228e+00	2.558188e+00
5.366671295198008e-04	4.599986e+00	2.525583e+00
5.367671295198008e-04	4.598764e+00	2.484117e+00
5.368671295198007e-04	4.599510e+00	2.451467e+00
5.369671295198007e-04	4.598300e+00	2.410061e+00
5.370671295198006e-04	4.599034e+00	2.377369e+00
5.371671295198006e-04	4.597835e+00	2.336023e+00
5.372671295198005e-04	4.598558e+00	2.303289e+00
5.373671295198004e-04	4.597370e+00	2.262000e+00
5.374671295198004e-04	4.598083e+00	2.229221e+00
5.375671295198003e-04	4.596905e+00	2.187987e+00
5.376671295198003e-04	4.597605e+00	2.155160e+00
5.377671295198002e-04	4.596437e+00	2.113969e+00
5.378671295198002e-04	4.597123e+00	2.081077e+00
5.379671295198001e-04	4.595957e+00	2.039895e+00
5.380671295198001e-04	4.596620e+00	2.006875e+00
5.381671295198000e-04	4.595442e+00	1.965589e+00
5.382671295198000e-04	4.596054e+00	1.932251e+00
5.383671295197999e-04	4.594820e+00	1.890572e+00
5.383796295198000e-04	4.595219e+00	1.887820e+00
5.384046295197999e-04	4.595136e+00	1.878388e+00
5.384546295198000e-04	4.594955e+00	1.859309e+00
5.384561920198000e-04	4.594963e+00	1.858733e+00
5.384593170198000e-04	4.594971e+00	1.857544e+00
5.384655670197999e-04	4.595023e+00	1.855156e+00
5.384671295198000e-04	4.595104e+00	1.854562e+00
5.384675201448000e-04	4.595162e+00	1.854414e+00
5.384683013948000e-04	4.595393e+00	1.854121e+00
5.384698638948001e-04	4.596324e+00	1.853547e+00
5.384701382774849e-04	4.596637e+00	1.853449e+00
5.384706870428548e-04	4.597809e+00	1.853264e+00
5.384707726213842e-04	4.598128e+00	1.853238e+00
5.384709437784430e-04	4.598959e+00	1.853189e+00
5.384712860925607e-04	4.603217e+00	1.853136e+00
5.384713423933059e-04	4.603020e+00	1.853127e+00
5.384714549947963e-04	4.607429e+00	1.853135e+00
5.384714831451688e-04	4.609999e+00	1.853150e+00
5.384715394459140e-04	4.613138e+00	1.853187e+00
5.384716520474045e-04	4.615222e+00	1.853250e+00
5.384718772503853e-04	4.613683e+00	1.853246e+00
5.384723276563470e-04	4.608560e+00	1.852992e+00
5.384732284682703e-04	4.604092e+00	1.852493e+00
5.384745354438161e-04	4.602939e+00	1.851970e+00
5.384766700975881e-04	4.602970e+00	1.851155e+00
5.384800479010166e-04	4.602819e+00	1.849874e+00
5.384868035078736e-04	4.602559e+00	1.847308e+00
5.385003147215878e-04	4.601569e+00	1.842261e+00
5.385219216561392e-04	4.599766e+00	1.834385e+00
5.385446872550461e-04	4.597848e+00	1.826215e+00
5.385738589697559e-04	4.596081e+00	1.815537e+00
5.386087011108634e-04	4.594740e+00	1.802187e+00
5.386156749919226e-04	4.594614e+00	1.799419e+00
5.386331096945708e-04	4.594300e+00	1.792456e+00
5.386418270458948e-04	4.594182e+00	1.788948e+00
5.386453139864245e-04	4.594132e+00	1.787542e+00
5.386461857215569e-04	4.594112e+00	1.787190e+00
5.386464036553400e-04	4.594105e+00	1.787102e+00
5.386468395229062e-04	4.594080e+00	1.786926e+00
5.386469484897977e-04	4.594069e+00	1.786882e+00
5.386471664235808e-04	4.594025e+00	1.786793e+00
5.386476022911470e-04	3.853364e+00	1.775311e+00
5.386476762371388e-04	3.242608e+00	1.767521e+00
5.386478241291224e-04	1.792190e+00	1.745165e+00
5.386478519419034e-04	1.455972e+00	1.739306e+00
5.386479075674653e-04	7.326631e-01	1.726891e+00
5.386479249504533e-04	4.831806e-01	1.722689e+00
5.386479319036485e-04	4.111316e-01	1.721010e+00
5.386479458100390e-04	3.667248e-01	1.717826e+00
5.386479736228199e-04	3.379333e-01	1.712433e+00
5.386480292483818e-04	3.144633e-01	1.705070e+00
5.386481404995056e-04	3.052198e-01	1.698656e+00
5.386483630017530e-04	3.046217e-01	1.696745e+00
5.386488080062479e-04	3.042904e-01	1.697017e+00
5.386496980152378e-04	3.039469e-01	1.696570e+00
5.386514780332176e-04	3.034677e-01	1.696392e+00
5.386544848088961e-04	3.030253e-01	1.695939e+00
5.386598602064248e-04	3.026650e-01	1.696276e+00
5.386689179688209e-04	3.025058e-01	1.698259e+00
5.386818447345461e-04	3.024624e-01	1.704472e+00
5.387010184638628e-04	3.024896e-01	1.718364e+00
5.387296613415077e-04	3.026026e-01	1.745716e+00
5.387595364973769e-04	3.027269e-01	1.772873e+00
5.387955468775834e-04	3.028083e-01	1.797263e+00
5.388306750569155e-04	3.028329e-01	1.812932e+00
5.388803674990783e-04	3.028269e-01	1.831054e+00
5.389269195571432e-04	3.028221e-01	1.847544e+00
5.389775549951933e-04	3.028223e-01	1.867167e+00
5.390455029492504e-04	3.028319e-01	1.893597e+00
5.391219657387514e-04	3.028381e-01	1.923541e+00
5.392219657387513e-04	3.028489e-01	1.962048e+00
5.393219657387513e-04	3.028565e-01	2.001045e+00
5.394219657387512e-04	3.028678e-01	2.039643e+00
5.395219657387512e-04	3.028754e-01	2.078618e+00
5.396219657387511e-04	3.028865e-01	2.117205e+00
5.397219657387511e-04	3.028942e-01	2.156188e+00
5.398219657387510e-04	3.029054e-01	2.194774e+00
5.399219657387510e-04	3.029130e-01	2.233752e+00
5.400219657387509e-04	3.029241e-01	2.272341e+00
5.400344657387510e-04	3.029244e-01	2.277284e+00
5.400594657387509e-04	3.029267e-01	2.286983e+00
5.400672782387509e-04	3.029275e-01	2.290011e+00
5.400704032387509e-04	3.029278e-01	2.291223e+00
5.400711844887509e-04	3.029279e-01	2.291526e+00
5.400713798012509e-04	3.029279e-01	2.291602e+00
5.400717704262509e-04	3.029279e-01	2.291754e+00
5.400718680825009e-04	3.029279e-01	2.291791e+00
5.400720633950009e-04	3.026869e-01	2.291864e+00
5.400720694592710e-04	3.026688e-01	2.291866e+00
5.400720815878111e-04	3.026293e-01	2.291871e+00
5.400720846199462e-04	3.026182e-01	2.291872e+00
5.400720906842163e-04	3.025953e-01	2.291874e+00
5.400720922002838e-04	3.025893e-01	2.291874e+00
5.400720952324189e-04	3.025779e-01	2.291875e+00
5.400721012966890e-04	3.025601e-01	2.291878e+00
5.400721134252291e-04	3.025315e-01	2.291882e+00
5.400721376823094e-04	3.024830e-01	2.291890e+00
5.400721861964700e-04	3.024113e-01	2.291906e+00
5.400722832247912e-04	3.023384e-01	2.291939e+00
5.400724772814336e-04	3.023441e-01	2.292011e+00
5.400728653947184e-04	3.025212e-01	2.292162e+00
5.400735672261061e-04	3.027287e-01	2.292441e+00
5.400745910933460e-04	3.027794e-01	2.292836e+00
5.400762151480941e-04	3.027883e-01	2.293460e+00
5.400788107680881e-04	3.027862e-01	2.294457e+00
5.400832783163243e-04	3.027910e-01	2.296171e+00
5.400917398982493e-04	3.027975e-01	2.299387e+00
5.401086630620990e-04	3.028218e-01	2.305686e+00
5.401319401591764e-04	3.028544e-01	2.314157e+00
5.401582605534915e-04	3.028888e-01	2.323738e+00
5.401909506887771e-04	3.029153e-01	2.336037e+00
5.402337994161022e-04	3.029369e-01	2.352931e+00
5.403048588169155e-04	3.029498e-01	2.381609e+00
5.404048588169154e-04	3.029602e-01	2.421124e+00
5.405048588169154e-04	3.029672e-01	2.459695e+00
5.406048588169153e-04	3.029780e-01	2.498388e+00
5.407048588169153e-04	3.029863e-01	2.537242e+00
5.408048588169152e-04	3.029970e-01	2.576021e+00
5.409048588169152e-04	3.030050e-01	2.614789e+00
5.410048588169151e-04	3.030158e-01	2.653577e+00
5.411048588169151e-04	3.030239e-01	2.692360e+00
5.412048588169150e-04	3.030347e-01	2.731141e+00
5.413048588169150e-04	3.030429e-01	2.769925e+00
5.414048588169149e-04	3.030540e-01	2.808709e+00
5.415048588169149e-04	3.030627e-01	2.847497e+00
5.416048588169148e-04	3.030747e-01	2.886291e+00
5.417048588169148e-04	3.030852e-01	2.925098e+00
5.418048588169147e-04	3.031007e-01	2.963929e+00
5.419048588169147e-04	3.031182e-01	3.002807e+00
5.420048588169146e-04	3.031468e-01	3.041771e+00
5.421048588169146e-04	3.031893e-01	3.080891e+00
5.422048588169145e-04	3.032646e-01	3.120264e+00
5.423048588169145e-04	3.033943e-01	3.159977e+00
5.424048588169144e-04	3.036737e-01	3.199952e+00
5.424173588169144e-04	3.037299e-01	3.204940e+00
5.424423588169144e-04	3.038770e-01	3.214864e+00
5.424923588169144e-04	3.049133e-01	3.234487e+00
5.424943119419145e-04	3.051889e-01	3.235247e+00
5.424952885044145e-04	3.054610e-01	3.235629e+00
5.424956791294145e-04	3.056543e-01	3.235784e+00
5.424964603794146e-04	3.177144e-01	3.236303e+00
5.424966556919146e-04	3.705410e-01	3.237177e+00
5.424970463169146e-04	4.097795e+00	3.288839e+00
5.424975280251536e-04	4.622223e+00	3.326900e+00
5.424980681613878e-04	4.610487e+00	3.311363e+00
5.424991484338561e-04	4.608171e+00	3.314152e+00
5.425010772001800e-04	4.606601e+00	3.309143e+00
5.425042360713979e-04	4.609402e+00	3.313783e+00
5.425104868538190e-04	4.609677e+00	3.309580e+00
5.425198603552646e-04	4.612600e+00	3.311892e+00
5.425340661240351e-04	4.612138e+00	3.303403e+00
5.425541273723878e-04	4.612908e+00	3.298138e+00
5.425829075081361e-04	4.609217e+00	3.275280e+00
5.426157949586242e-04	4.607905e+00	3.258125e+00
5.426566518362041e-04	4.603703e+00	3.224729e+00
5.427033772513553e-04	4.604407e+00	3.209488e+00
5.427520589116463e-04	4.602571e+00	3.183531e+00
5.428083241431540e-04	4.604454e+00	3.171200e+00
5.428757128746250e-04	4.602595e+00	3.138852e+00
5.429475492332333e-04	4.604133e+00	3.119521e+00
5.430475492332333e-04	4.602139e+00	3.074837e+00
5.431475492332332e-04	4.603647e+00	3.045242e+00
5.432475492332332e-04	4.601686e+00	3.000699e+00
5.433475492332331e-04	4.603161e+00	2.970970e+00
5.434475492332331e-04	4.601224e+00	2.926544e+00
5.435475492332330e-04	4.602681e+00	2.896742e+00
5.436475492332330e-04	4.600763e+00	2.852405e+00
5.437475492332329e-04	4.602201e+00	2.822528e+00
5.438475492332329e-04	4.600302e+00	2.778284e+00
5.439475492332328e-04	4.601720e+00	2.748331e+00
5.440475492332328e-04	4.599841e+00	2.704179e+00
5.441475492332327e-04	4.601239e+00	2.674153e+00
5.442475492332327e-04	4.599380e+00	2.630093e+00
5.443475492332326e-04	4.600761e+00	2.599993e+00
5.444475492332326e-04	4.598919e+00	2.556020e+00
5.445475492332325e-04	4.600281e+00	2.525847e+00
5.446475492332325e-04	4.598459e+00	2.481962e+00
5.447475492332324e-04	4.599802e+00	2.451715e+00
5.448475492332323e-04	4.597996e+00	2.407919e+00
5.449475492332323e-04	4.599323e+00	2.377604e+00
5.450475492332322e-04	4.597536e+00	2.333895e+00
5.451475492332322e-04	4.598842e+00	2.303510e+00
5.452475492332321e-04	4.597075e+00	2.259889e+00
5.453475492332321e-04	4.598365e+00	2.229432e+00
5.454475492332320e-04	4.596612e+00	2.185891e+00
5.455475492332320e-04	4.597885e+00	2.155360e+00
5.455600492332320e-04	4.597113e+00	2.147537e+00
5.455850492332320e-04	4.597036e+00	2.138207e+00
5.455912992332319e-04	4.597030e+00	2.135929e+00
5.456037992332320e-04	4.597001e+00	2.131303e+00
5.456287992332319e-04	4.596941e+00	2.122046e+00
5.456295804832320e-04	4.596940e+00	2.121758e+00
5.456311429832320e-04	4.596937e+00	2.121179e+00
5.456342679832320e-04	4.596932e+00	2.120022e+00
5.456343656394819e-04	4.596932e+00	2.119986e+00
5.456345609519819e-04	4.596936e+00	2.119914e+00
5.456346097801070e-04	4.596943e+00	2.119896e+00
5.456347074363569e-04	4.596999e+00	2.119860e+00
5.456348443466000e-04	4.598005e+00	2.119818e+00
5.456348674493476e-04	4.599010e+00	2.119816e+00
5.456349136548427e-04	4.601770e+00	2.119819e+00
5.456350060658328e-04	4.611578e+00	2.119890e+00
5.456350911079567e-04	4.618393e+00	2.120008e+00
5.456352526705344e-04	4.621086e+00	2.120166e+00
5.456355757956896e-04	4.616382e+00	2.120111e+00
5.456361851230575e-04	4.609409e+00	2.119676e+00
5.456370193480453e-04	4.606190e+00	2.119254e+00
5.456383736534480e-04	4.605051e+00	2.118726e+00
5.456404130754477e-04	4.605145e+00	2.117975e+00
5.456436120668179e-04	4.604974e+00	2.116799e+00
5.456497640112281e-04	4.604797e+00	2.114539e+00
5.456620679000487e-04	4.603916e+00	2.110089e+00
5.456821095886994e-04	4.602324e+00	2.103039e+00
5.457032043082780e-04	4.600493e+00	2.095782e+00
5.457298470937739e-04	4.598808e+00	2.086524e+00
5.457608747083832e-04	4.597423e+00	2.075298e+00
5.458069598854966e-04	4.596589e+00	2.057735e+00
5.458844727930099e-04	4.596151e+00	2.027615e+00
5.459844727930098e-04	4.596128e+00	1.989841e+00
5.460844727930098e-04	4.595793e+00	1.952852e+00
5.461844727930097e-04	4.595536e+00	1.915426e+00
5.462844727930097e-04	4.595109e+00	1.877560e+00
5.463844727930096e-04	4.594772e+00	1.839385e+00
5.464844727930096e-04	4.594240e+00	1.800884e+00
5.464969727930096e-04	4.594217e+00	1.796059e+00
5.465219727930096e-04	4.594054e+00	1.786437e+00
5.465220704492595e-04	4.594044e+00	1.786399e+00
5.465222657617595e-04	4.594007e+00	1.786324e+00
5.465226563867595e-04	4.358538e+00	1.782726e+00
5.465227540430095e-04	3.670212e+00	1.774597e+00
5.465229493555095e-04	1.906314e+00	1.747289e+00
5.465229719897503e-04	1.649445e+00	1.742628e+00
5.465230172582321e-04	1.104491e+00	1.732897e+00
5.465230285753525e-04	9.562171e-01	1.730309e+00
5.465230512095934e-04	6.505728e-01	1.725037e+00
5.465230568681536e-04	5.707619e-01	1.723683e+00
5.465230681852740e-04	4.266711e-01	1.720970e+00
5.465230710145541e-04	4.068576e-01	1.720298e+00
5.465230766731143e-04	3.836018e-01	1.718977e+00
5.465230879902347e-04	3.610404e-01	1.716495e+00
5.465231106244755e-04	3.395512e-01	1.712197e+00
5.465231558929573e-04	3.177552e-01	1.705917e+00
5.465232464299209e-04	3.055057e-01	1.699517e+00
5.465234275038479e-04	3.047376e-01	1.696605e+00
5.465237896517020e-04	3.043606e-01	1.696757e+00
5.465245139474102e-04	3.040559e-01	1.696453e+00
5.465259625388266e-04	3.036157e-01	1.696243e+00
5.465287158917828e-04	3.031267e-01	1.695835e+00
5.465329537531827e-04	3.027604e-01	1.695906e+00
5.465414294759826e-04	3.025248e-01	1.697392e+00
5.465526474533447e-04	3.024661e-01	1.702075e+00
5.465704739605358e-04	3.024736e-01	1.713945e+00
5.465918909838477e-04	3.025476e-01	1.733627e+00
5.466228522614280e-04	3.026836e-01	1.763704e+00
5.466555691574047e-04	3.027846e-01	1.789353e+00
5.466923489842935e-04	3.028291e-01	1.808625e+00
5.467315300758991e-04	3.028320e-01	1.823608e+00
5.467736582053128e-04	3.028243e-01	1.838238e+00
5.468220278414585e-04	3.028214e-01	1.856263e+00
5.468766074459551e-04	3.028262e-01	1.877395e+00
5.469637479558869e-04	3.028359e-01	1.911557e+00
5.470523938268582e-04	3.028444e-01	1.945793e+00
5.471523938268581e-04	3.028533e-01	1.984639e+00
5.472523938268581e-04	3.028631e-01	2.023352e+00
5.473523938268580e-04	3.028722e-01	2.062233e+00
5.474523938268580e-04	3.028818e-01	2.100913e+00
5.475523938268579e-04	3.028910e-01	2.139799e+00
5.476523938268579e-04	3.029006e-01	2.178485e+00
5.477523938268578e-04	3.029098e-01	2.217366e+00
5.478523938268578e-04	3.029194e-01	2.256054e+00
5.479523938268577e-04	3.029286e-01	2.294933e+00
5.480523938268577e-04	3.029382e-01	2.333621e+00
5.481523938268576e-04	3.029474e-01	2.372500e+00
5.482523938268576e-04	3.029570e-01	2.411188e+00
5.483523938268575e-04	3.029661e-01	2.450065e+00
5.484523938268575e-04	3.029758e-01	2.488755e+00
5.485523938268574e-04	3.029850e-01	2.527629e+00
5.486523938268574e-04	3.029946e-01	2.566319e+00
5.487523938268573e-04	3.030037e-01	2.605192e+00
5.487648938268573e-04	3.030051e-01	2.609994e+00
5.487898938268573e-04	3.030074e-01	2.619689e+00
5.488398938268573e-04	3.030121e-01	2.639081e+00
5.488414563268574e-04	3.030123e-01	2.639686e+00
5.488453625768574e-04	3.030126e-01	2.641201e+00
5.488469250768574e-04	3.030128e-01	2.641807e+00
5.488473157018574e-04	3.030128e-01	2.641958e+00
5.488480969518575e-04	3.030129e-01	2.642261e+00
5.488482922643575e-04	3.030129e-01	2.642337e+00
5.488483410924825e-04	3.030128e-01	2.642356e+00
5.488484387487324e-04	3.029721e-01	2.642394e+00
5.488484631627949e-04	3.029453e-01	2.642403e+00
5.488485119909199e-04	3.028746e-01	2.642421e+00
5.488485241979512e-04	3.028500e-01	2.642426e+00
5.488485486120137e-04	3.028173e-01	2.642434e+00
