time	V(pwm)	V(v_triag)	V(vmed)	V(n003)
3.995040549942856e-04	3.516736e+00	2.727676e+00	2.492737e+00	2.507994e+00
3.995040863312997e-04	2.923738e+00	2.727687e+00	2.492735e+00	2.507389e+00
3.995041490053279e-04	1.096995e+00	2.727710e+00	2.492727e+00	2.505275e+00
3.995041599735817e-04	6.531835e-01	2.727713e+00	2.492725e+00	2.504738e+00
3.995041643608832e-04	4.718405e-01	2.727715e+00	2.492724e+00	2.504515e+00
3.995041654577085e-04	4.337471e-01	2.727715e+00	2.492724e+00	2.504457e+00
3.995041676513593e-04	3.921764e-01	2.727716e+00	2.492723e+00	2.504342e+00
3.995041720386608e-04	3.607258e-01	2.727717e+00	2.492722e+00	2.504110e+00
3.995041808132638e-04	3.354088e-01	2.727720e+00	2.492720e+00	2.503645e+00
3.995041983624698e-04	3.132599e-01	2.727726e+00	2.492716e+00	2.502722e+00
3.995042334608818e-04	2.999319e-01	2.727738e+00	2.492707e+00	2.500913e+00
3.995043036577058e-04	2.990559e-01	2.727762e+00	2.492686e+00	2.497469e+00
3.995044440513538e-04	2.983762e-01	2.727812e+00	2.492639e+00	2.491238e+00
3.995047248386497e-04	2.977863e-01	2.727918e+00	2.492550e+00	2.481014e+00
3.995052864132416e-04	2.972750e-01	2.728142e+00	2.492426e+00	2.467121e+00
3.995061257694939e-04	2.968282e-01	2.728470e+00	2.492328e+00	2.456368e+00
3.995074497897794e-04	2.964568e-01	2.728979e+00	2.492226e+00	2.450232e+00
3.995094765927403e-04	2.962503e-01	2.729758e+00	2.492086e+00	2.448555e+00
3.995125819534012e-04	2.961528e-01	2.730950e+00	2.491884e+00	2.448668e+00
3.995183976037975e-04	2.961162e-01	2.733174e+00	2.491545e+00	2.449224e+00
3.995300289045899e-04	2.961218e-01	2.737560e+00	2.491024e+00	2.451177e+00
3.995504627482587e-04	2.961687e-01	2.745078e+00	2.490559e+00	2.456031e+00
3.995713831391269e-04	2.962147e-01	2.752649e+00	2.490547e+00	2.461509e+00
3.995984504056025e-04	2.962696e-01	2.762562e+00	2.490919e+00	2.468005e+00
3.996289989749782e-04	2.963078e-01	2.774172e+00	2.491514e+00	2.474048e+00
3.996745704285725e-04	2.963428e-01	2.792266e+00	2.492244e+00	2.480684e+00
3.997432283764182e-04	2.963571e-01	2.819993e+00	2.492743e+00	2.486507e+00
3.998432283764182e-04	2.963615e-01	2.859410e+00	2.492794e+00	2.488830e+00
3.999432283764182e-04	2.963536e-01	2.897987e+00	2.492753e+00	2.486802e+00
4.000432283764182e-04	2.963455e-01	2.936730e+00	2.492807e+00	2.482990e+00
4.001432283764182e-04	2.963305e-01	2.975638e+00	2.492896e+00	2.478688e+00
4.002432283764182e-04	2.963200e-01	3.014532e+00	2.493049e+00	2.474318e+00
4.003432283764182e-04	2.963054e-01	3.053523e+00	2.493340e+00	2.470075e+00
4.004432283764182e-04	2.962963e-01	3.092712e+00	2.493865e+00	2.466175e+00
4.005432283764182e-04	2.962844e-01	3.132181e+00	2.494744e+00	2.462878e+00
4.006432283764182e-04	2.962797e-01	3.171997e+00	2.496081e+00	2.460492e+00
4.007432283764182e-04	2.962738e-01	3.211951e+00	2.497879e+00	2.459267e+00
4.007557283764182e-04	2.962748e-01	3.216914e+00	2.498134e+00	2.459212e+00
4.007807283764182e-04	2.962746e-01	3.226742e+00	2.498649e+00	2.459140e+00
4.007869783764182e-04	2.962745e-01	3.229185e+00	2.498780e+00	2.459136e+00
4.007994783764182e-04	2.962746e-01	3.234043e+00	2.499044e+00	2.459137e+00
4.008033846264182e-04	2.962746e-01	3.235564e+00	2.499127e+00	2.459141e+00
4.008039705639182e-04	2.962746e-01	3.235795e+00	2.499139e+00	2.459142e+00
4.008047518139182e-04	2.962758e-01	3.236286e+00	2.499156e+00	2.459143e+00
4.008049471264182e-04	2.962804e-01	3.236997e+00	2.499161e+00	2.459144e+00
4.008053377514183e-04	2.965992e-01	3.286222e+00	2.499204e+00	2.459146e+00
4.008058246846208e-04	2.967174e-01	3.325873e+00	2.499315e+00	2.459149e+00
4.008063643943649e-04	2.965189e-01	3.312274e+00	2.499426e+00	2.459150e+00
4.008074438138530e-04	2.964362e-01	3.313686e+00	2.499566e+00	2.459151e+00
4.008093172897573e-04	2.964073e-01	3.309577e+00	2.499765e+00	2.459155e+00
4.008124300061093e-04	2.964237e-01	3.313413e+00	2.500146e+00	2.459167e+00
4.008184883951977e-04	2.964060e-01	3.309986e+00	2.501111e+00	2.459212e+00
4.008278062559909e-04	2.964097e-01	3.311633e+00	2.502736e+00	2.459376e+00
4.008417451262629e-04	2.963800e-01	3.304041e+00	2.504739e+00	2.459910e+00
4.008616333789762e-04	2.963652e-01	3.298171e+00	2.506577e+00	2.461308e+00
4.008855773726365e-04	2.963283e-01	3.279622e+00	2.507679e+00	2.463713e+00
4.009209851581264e-04	2.963184e-01	3.259698e+00	2.508130e+00	2.467636e+00
4.009588854525767e-04	2.963027e-01	3.228960e+00	2.508002e+00	2.471161e+00
4.009972765250694e-04	2.963168e-01	3.215154e+00	2.507804e+00	2.473394e+00
4.010401325993740e-04	2.963110e-01	3.191702e+00	2.507697e+00	2.474399e+00
4.010896405278674e-04	2.963232e-01	3.180170e+00	2.507686e+00	2.474202e+00
4.011490826667148e-04	2.963102e-01	3.152499e+00	2.507718e+00	2.472870e+00
4.012147030583806e-04	2.963140e-01	3.134226e+00	2.507737e+00	2.470676e+00
4.013121890272635e-04	2.962922e-01	3.091752e+00	2.507739e+00	2.466744e+00
4.014121890272635e-04	2.962893e-01	3.060765e+00	2.507736e+00	2.462293e+00
4.015121890272635e-04	2.962659e-01	3.017615e+00	2.507737e+00	2.457679e+00
4.016121890272635e-04	2.962622e-01	2.986513e+00	2.507736e+00	2.453014e+00
4.017121890272635e-04	2.962387e-01	2.943438e+00	2.507737e+00	2.448334e+00
4.018121890272635e-04	2.962349e-01	2.912292e+00	2.507736e+00	2.443650e+00
4.019121890272635e-04	2.962115e-01	2.869291e+00	2.507737e+00	2.438966e+00
4.020121890272635e-04	2.962075e-01	2.838083e+00	2.507736e+00	2.434285e+00
4.021121890272635e-04	2.961843e-01	2.795159e+00	2.507737e+00	2.429608e+00
4.022121890272635e-04	2.961803e-01	2.763890e+00	2.507736e+00	2.424934e+00
4.023121890272635e-04	2.961571e-01	2.721042e+00	2.507737e+00	2.420264e+00
4.024121890272635e-04	2.961530e-01	2.689713e+00	2.507736e+00	2.415598e+00
4.025121890272635e-04	2.961300e-01	2.646942e+00	2.507737e+00	2.410936e+00
4.026121890272635e-04	2.961259e-01	2.615556e+00	2.507736e+00	2.406278e+00
4.027121890272635e-04	2.961031e-01	2.572859e+00	2.507737e+00	2.401625e+00
4.028121890272635e-04	2.960990e-01	2.541414e+00	2.507736e+00	2.396977e+00
4.029121890272635e-04	2.960766e-01	2.498790e+00	2.507737e+00	2.392334e+00
4.030121890272635e-04	2.960730e-01	2.467287e+00	2.507736e+00	2.387696e+00
4.031121890272635e-04	2.960519e-01	2.424737e+00	2.507737e+00	2.383063e+00
4.032121890272635e-04	2.960510e-01	2.393180e+00	2.507736e+00	2.378435e+00
4.033121890272635e-04	2.960357e-01	2.350702e+00	2.507736e+00	2.373812e+00
4.034121890272635e-04	2.960466e-01	2.319089e+00	2.507735e+00	2.369195e+00
4.035121890272635e-04	2.960564e-01	2.276682e+00	2.507734e+00	2.364583e+00
4.036121890272635e-04	2.961212e-01	2.245015e+00	2.507730e+00	2.359974e+00
4.037121890272635e-04	2.962413e-01	2.202677e+00	2.507726e+00	2.355368e+00
4.038121890272635e-04	2.967000e-01	2.170949e+00	2.507716e+00	2.350765e+00
4.038246890272635e-04	2.968472e-01	2.163715e+00	2.507714e+00	2.350191e+00
4.038278140272635e-04	2.968986e-01	2.162529e+00	2.507714e+00	2.350047e+00
4.038340640272635e-04	2.970299e-01	2.160213e+00	2.507713e+00	2.349761e+00
4.038465640272635e-04	2.978204e-01	2.155588e+00	2.507711e+00	2.349194e+00
4.038469546522635e-04	2.979189e-01	2.155443e+00	2.507711e+00	2.349176e+00
4.038477359022635e-04	2.982847e-01	2.155153e+00	2.507711e+00	2.349143e+00
4.038479312147635e-04	2.984636e-01	2.155081e+00	2.507711e+00	2.349135e+00
4.038483218397636e-04	3.065137e-01	2.154937e+00	2.507711e+00	2.349136e+00
4.038484194960136e-04	3.209690e-01	2.154902e+00	2.507711e+00	2.349156e+00
4.038486148085136e-04	4.217044e+00	2.154983e+00	2.507728e+00	2.353717e+00
4.038488066756079e-04	4.764188e+00	2.155190e+00	2.507772e+00	2.362500e+00
4.038490388327181e-04	4.768214e+00	2.155250e+00	2.507835e+00	2.371908e+00
4.038495031469385e-04	4.770747e+00	2.154960e+00	2.507935e+00	2.385547e+00
4.038502557449561e-04	4.774118e+00	2.154499e+00	2.508043e+00	2.398095e+00
4.038513626919098e-04	4.777583e+00	2.154042e+00	2.508156e+00	2.405703e+00
4.038530928401974e-04	4.779400e+00	2.153393e+00	2.508307e+00	2.408603e+00
4.038559696020243e-04	4.779696e+00	2.152342e+00	2.508543e+00	2.408607e+00
4.038617231256780e-04	4.779219e+00	2.150222e+00	2.508969e+00	2.407519e+00
4.038731230394704e-04	4.778383e+00	2.146088e+00	2.509629e+00	2.404682e+00
4.038959228670552e-04	4.775587e+00	2.138047e+00	2.510295e+00	2.397213e+00
4.039180376206587e-04	4.773025e+00	2.130443e+00	2.510297e+00	2.389474e+00
4.039487257865083e-04	4.769909e+00	2.119743e+00	2.509756e+00	2.379553e+00
4.039820460216875e-04	4.767954e+00	2.107584e+00	2.508971e+00	2.370365e+00
4.040390424636134e-04	4.766125e+00	2.085684e+00	2.507995e+00	2.357739e+00
4.041302670255569e-04	4.765321e+00	2.050444e+00	2.507483e+00	2.343589e+00
4.042302670255569e-04	4.764562e+00	2.013143e+00	2.507440e+00	2.333809e+00
4.043302670255569e-04	4.764064e+00	1.976254e+00	2.507214e+00	2.327178e+00
4.044302670255569e-04	4.763448e+00	1.938879e+00	2.506743e+00	2.321398e+00
4.045302670255569e-04	4.763087e+00	1.901245e+00	2.505993e+00	2.315456e+00
4.046302670255569e-04	4.762414e+00	1.863330e+00	2.504840e+00	2.308842e+00
4.047302670255569e-04	4.761904e+00	1.825007e+00	2.503246e+00	2.301284e+00
4.048302670255570e-04	4.761061e+00	1.786447e+00	2.501309e+00	2.292596e+00
4.048304623380570e-04	4.761117e+00	1.786373e+00	2.501305e+00	2.292579e+00
4.048308529630570e-04	4.761112e+00	1.786217e+00	2.501297e+00	2.292544e+00
4.048309506193070e-04	4.760910e+00	1.785747e+00	2.501294e+00	2.292535e+00
4.048311459318070e-04	4.754849e+00	1.772568e+00	2.501283e+00	2.292510e+00
4.048311947599320e-04	4.752057e+00	1.765321e+00	2.501278e+00	2.292500e+00
4.048312924161820e-04	4.747725e+00	1.749013e+00	2.501264e+00	2.292479e+00
4.048314877286820e-04	4.736424e+00	1.713133e+00	2.501219e+00	2.292420e+00
4.048314987539732e-04	4.735835e+00	1.711242e+00	2.501216e+00	2.292416e+00
4.048315134543615e-04	4.735187e+00	1.709008e+00	2.501211e+00	2.292411e+00
4.048315428551381e-04	4.734140e+00	1.705425e+00	2.501202e+00	2.292400e+00
4.048316016566913e-04	4.732906e+00	1.700892e+00	2.501183e+00	2.292379e+00
4.048317192597979e-04	4.732763e+00	1.697406e+00	2.501144e+00	2.292337e+00
4.048319544660108e-04	4.736622e+00	1.696607e+00	2.501072e+00	2.292269e+00
4.048324248784367e-04	4.745319e+00	1.696667e+00	2.500961e+00	2.292191e+00
4.048333657032886e-04	4.751895e+00	1.696338e+00	2.500817e+00	2.292131e+00
4.048352473529923e-04	4.752655e+00	1.696090e+00	2.500593e+00	2.292017e+00
4.048384515261375e-04	4.752681e+00	1.695762e+00	2.500164e+00	2.291724e+00
4.048443702659706e-04	4.752760e+00	1.696235e+00	2.499161e+00	2.291137e+00
4.048537147417522e-04	4.753356e+00	1.698694e+00	2.497451e+00	2.290122e+00
4.048674280240467e-04	4.754211e+00	1.705775e+00	2.495397e+00	2.288328e+00
4.048872959622822e-04	4.755868e+00	1.721155e+00	2.493508e+00	2.285069e+00
4.049166260166217e-04	4.757571e+00	1.749807e+00	2.492288e+00	2.279287e+00
4.049472301754343e-04	4.758751e+00	1.777276e+00	2.492097e+00	2.272946e+00
4.049833350069575e-04	4.758917e+00	1.800577e+00	2.492335e+00	2.266197e+00
4.050188341170342e-04	4.758795e+00	1.815857e+00	2.492597e+00	2.260812e+00
4.050725712989361e-04	4.758056e+00	1.835085e+00	2.492782e+00	2.254755e+00
4.051224703836548e-04	4.757707e+00	1.853091e+00	2.492791e+00	2.250676e+00
4.051737609549877e-04	4.757240e+00	1.873060e+00	2.492759e+00	2.247290e+00
4.052487326198756e-04	4.757017e+00	1.902348e+00	2.492734e+00	2.243040e+00
4.053400489825654e-04	4.756518e+00	1.937878e+00	2.492734e+00	2.238441e+00
4.054400489825654e-04	4.756257e+00	1.976493e+00	2.492738e+00	2.233763e+00
4.055400489825654e-04	4.755749e+00	2.015408e+00	2.492737e+00	2.229243e+00
4.056400489825654e-04	4.755507e+00	2.054096e+00	2.492737e+00	2.224780e+00
4.057400489825654e-04	4.755008e+00	2.092972e+00	2.492737e+00	2.220342e+00
4.058400489825654e-04	4.754769e+00	2.131660e+00	2.492737e+00	2.215921e+00
4.059400489825654e-04	4.754272e+00	2.170543e+00	2.492737e+00	2.211512e+00
4.060400489825654e-04	4.754035e+00	2.209229e+00	2.492737e+00	2.207115e+00
4.061400489825654e-04	4.753541e+00	2.248110e+00	2.492737e+00	2.202729e+00
4.062400489825654e-04	4.753305e+00	2.286797e+00	2.492737e+00	2.198354e+00
4.063400489825654e-04	4.752814e+00	2.325676e+00	2.492737e+00	2.193990e+00
4.064400489825654e-04	4.752582e+00	2.364362e+00	2.492737e+00	2.189640e+00
4.065400489825654e-04	4.752097e+00	2.403239e+00	2.492737e+00	2.185302e+00
4.065525489825654e-04	4.752116e+00	2.408040e+00	2.492737e+00	2.184760e+00
4.065775489825654e-04	4.752028e+00	2.417734e+00	2.492737e+00	2.183678e+00
4.065837989825655e-04	4.752005e+00	2.420158e+00	2.492737e+00	2.183408e+00
4.065994239825654e-04	4.751947e+00	2.426218e+00	2.492737e+00	2.182731e+00
4.066017677325654e-04	4.751936e+00	2.427127e+00	2.492737e+00	2.182630e+00
4.066048927325654e-04	4.751845e+00	2.428339e+00	2.492737e+00	2.182494e+00
4.066049903888154e-04	4.751787e+00	2.428377e+00	2.492737e+00	2.182490e+00
4.066051857013154e-04	3.371844e+00	2.428451e+00	2.492730e+00	2.180879e+00
4.066051966646742e-04	3.106920e+00	2.428455e+00	2.492729e+00	2.180663e+00
4.066052185913916e-04	2.533051e+00	2.428463e+00	2.492727e+00	2.180155e+00
4.066052624448265e-04	1.041625e+00	2.428479e+00	2.492721e+00	2.178592e+00
4.066052719697122e-04	6.339341e-01	2.428482e+00	2.492719e+00	2.178129e+00
4.066052757796665e-04	4.689573e-01	2.428483e+00	2.492718e+00	2.177937e+00
4.066052767321550e-04	4.344290e-01	2.428484e+00	2.492718e+00	2.177888e+00
4.066052786371322e-04	3.946788e-01	2.428484e+00	2.492718e+00	2.177789e+00
4.066052824470864e-04	3.631820e-01	2.428486e+00	2.492717e+00	2.177589e+00
4.066052900669949e-04	3.377677e-01	2.428488e+00	2.492715e+00	2.177190e+00
4.066053053068119e-04	3.157628e-01	2.428493e+00	2.492712e+00	2.176396e+00
4.066053357864460e-04	2.991955e-01	2.428504e+00	2.492704e+00	2.174834e+00
4.066053967457141e-04	2.982106e-01	2.428524e+00	2.492686e+00	2.171839e+00
4.066055186642504e-04	2.975340e-01	2.428567e+00	2.492647e+00	2.166349e+00
4.066057625013228e-04	2.969295e-01	2.428659e+00	2.492568e+00	2.157107e+00
4.066062501754677e-04	2.964185e-01	2.428852e+00	2.492452e+00	2.143920e+00
4.066070356392634e-04	2.959624e-01	2.429161e+00	2.492348e+00	2.132165e+00
4.066082346808236e-04	2.955685e-01	2.429623e+00	2.492251e+00	2.125130e+00
4.066100938136138e-04	2.953332e-01	2.430337e+00	2.492122e+00	2.122742e+00
4.066129636738621e-04	2.952172e-01	2.431439e+00	2.491934e+00	2.122697e+00
4.066177950611773e-04	2.951731e-01	2.433290e+00	2.491645e+00	2.123137e+00
4.066274578358078e-04	2.951674e-01	2.436951e+00	2.491176e+00	2.124590e+00
4.066467833850689e-04	2.952095e-01	2.444105e+00	2.490633e+00	2.128978e+00
4.066670310241502e-04	2.952538e-01	2.451449e+00	2.490528e+00	2.134310e+00
4.066932643524512e-04	2.953108e-01	2.461010e+00	2.490818e+00	2.140860e+00
4.067221583938712e-04	2.953506e-01	2.471883e+00	2.491364e+00	2.146950e+00
4.067645297058638e-04	2.953897e-01	2.488559e+00	2.492094e+00	2.153758e+00
4.068241719498704e-04	2.954068e-01	2.512653e+00	2.492650e+00	2.159870e+00
4.069241719498704e-04	2.954160e-01	2.552330e+00	2.492793e+00	2.163829e+00
4.070241719498704e-04	2.954096e-01	2.590965e+00	2.492713e+00	2.162804e+00
4.071241719498704e-04	2.954040e-01	2.629612e+00	2.492717e+00	2.159584e+00
4.072241719498704e-04	2.953898e-01	2.668461e+00	2.492729e+00	2.155670e+00
4.073241719498704e-04	2.953805e-01	2.707253e+00	2.492727e+00	2.151568e+00
4.074241719498704e-04	2.953656e-01	2.746019e+00	2.492727e+00	2.147380e+00
4.075241719498704e-04	2.953561e-01	2.784806e+00	2.492731e+00	2.143182e+00
4.076241719498705e-04	2.953412e-01	2.823594e+00	2.492737e+00	2.138985e+00
4.077241719498705e-04	2.953317e-01	2.862382e+00	2.492748e+00	2.134814e+00
4.078241719498705e-04	2.953170e-01	2.901180e+00	2.492771e+00	2.130664e+00
4.079241719498705e-04	2.953077e-01	2.939995e+00	2.492816e+00	2.126565e+00
4.080241719498705e-04	2.952934e-01	2.978840e+00	2.492902e+00	2.122535e+00
4.081241719498705e-04	2.952846e-01	3.017745e+00	2.493067e+00	2.118639e+00
4.082241719498705e-04	2.952713e-01	3.056759e+00	2.493374e+00	2.114968e+00
4.083241719498705e-04	2.952644e-01	3.095964e+00	2.493922e+00	2.111701e+00
4.084241719498705e-04	2.952542e-01	3.135459e+00	2.494836e+00	2.109077e+00
4.085241719498705e-04	2.952519e-01	3.175303e+00	2.496213e+00	2.107410e+00
4.086241719498705e-04	2.952479e-01	3.215236e+00	2.498044e+00	2.106927e+00
4.086366719498705e-04	2.952493e-01	3.220187e+00	2.498302e+00	2.106967e+00
4.086616719498705e-04	2.952496e-01	3.229979e+00	2.498822e+00	2.107083e+00
4.086694844498705e-04	2.952498e-01	3.233019e+00	2.498987e+00	2.107137e+00
4.086704610123705e-04	2.952498e-01	3.233396e+00	2.499007e+00	2.107144e+00
4.086714375748705e-04	2.952498e-01	3.233775e+00	2.499028e+00	2.107151e+00
4.086724141373705e-04	2.952498e-01	3.234154e+00	2.499049e+00	2.107158e+00
4.086733906998705e-04	2.952499e-01	3.234533e+00	2.499070e+00	2.107165e+00
4.086743672623705e-04	2.952499e-01	3.234913e+00	2.499090e+00	2.107173e+00
4.086753438248705e-04	2.952499e-01	3.235294e+00	2.499111e+00	2.107180e+00
4.086763203873705e-04	2.952500e-01	3.235675e+00	2.499132e+00	2.107188e+00
4.086767110123705e-04	2.952500e-01	3.235829e+00	2.499140e+00	2.107191e+00
4.086774922623705e-04	2.952522e-01	3.236482e+00	2.499157e+00	2.107197e+00
4.086776875748706e-04	2.952916e-01	3.241796e+00	2.499166e+00	2.107199e+00
4.086780781998706e-04	2.956540e-01	3.298567e+00	2.499221e+00	2.107204e+00
4.086785676339831e-04	2.956848e-01	3.328651e+00	2.499341e+00	2.107210e+00
4.086791308565269e-04	2.954480e-01	3.308645e+00	2.499448e+00	2.107215e+00
4.086802573016147e-04	2.954199e-01	3.315323e+00	2.499583e+00	2.107224e+00
4.086822467892984e-04	2.953751e-01	3.308039e+00	2.499796e+00	2.107241e+00
4.086855288956021e-04	2.954070e-01	3.314771e+00	2.500208e+00	2.107275e+00
4.086920931082095e-04	2.953747e-01	3.308522e+00	2.501276e+00	2.107373e+00
4.087017116505754e-04	2.953911e-01	3.312609e+00	2.502943e+00	2.107622e+00
4.087164166117140e-04	2.953476e-01	3.301803e+00	2.504977e+00	2.108331e+00
4.087370346605062e-04	2.953447e-01	3.298197e+00	2.506755e+00	2.110001e+00
4.087627682641352e-04	2.952957e-01	3.274657e+00	2.507797e+00	2.112833e+00
4.087990666758637e-04	2.953004e-01	3.258134e+00	2.508131e+00	2.117072e+00
4.088369386008458e-04	2.952755e-01	3.223308e+00	2.507972e+00	2.120683e+00
4.088769222960622e-04	2.953025e-01	3.214554e+00	2.507777e+00	2.123053e+00
4.089206666864958e-04	2.952860e-01	3.186282e+00	2.507690e+00	2.124148e+00
4.089751976155054e-04	2.953098e-01	3.178061e+00	2.507690e+00	2.124076e+00
4.090445287382321e-04	2.952854e-01	3.141557e+00	2.507728e+00	2.122748e+00
4.091115538057606e-04	2.953008e-01	3.127659e+00	2.507739e+00	2.120803e+00
4.092115538057606e-04	2.952695e-01	3.079336e+00	2.507738e+00	2.117352e+00
4.093115538057606e-04	2.952796e-01	3.053308e+00	2.507736e+00	2.113580e+00
4.094115538057606e-04	2.952473e-01	3.005227e+00	2.507737e+00	2.109699e+00
4.095115538057606e-04	2.952568e-01	2.979020e+00	2.507736e+00	2.105794e+00
4.096115538057606e-04	2.952247e-01	2.931091e+00	2.507737e+00	2.101892e+00
4.097115538057606e-04	2.952341e-01	2.904772e+00	2.507736e+00	2.098001e+00
4.098115538057606e-04	2.952022e-01	2.856971e+00	2.507737e+00	2.094125e+00
4.099115538057606e-04	2.952114e-01	2.830536e+00	2.507736e+00	2.090266e+00
4.100115538057606e-04	2.951799e-01	2.782868e+00	2.507737e+00	2.086424e+00
4.101115538057606e-04	2.951890e-01	2.756318e+00	2.507736e+00	2.082599e+00
4.102115538057606e-04	2.951578e-01	2.708782e+00	2.507737e+00	2.078791e+00
4.103115538057606e-04	2.951667e-01	2.682117e+00	2.507735e+00	2.075000e+00
4.104115538057606e-04	2.951360e-01	2.634712e+00	2.507737e+00	2.071226e+00
4.105115538057606e-04	2.951447e-01	2.607934e+00	2.507736e+00	2.067472e+00
4.106115538057606e-04	2.951143e-01	2.560658e+00	2.507737e+00	2.063736e+00
4.107115538057606e-04	2.951229e-01	2.533769e+00	2.507736e+00	2.060017e+00
4.108115538057606e-04	2.950928e-01	2.486619e+00	2.507737e+00	2.056316e+00
4.109115538057606e-04	2.951014e-01	2.459618e+00	2.507737e+00	2.052635e+00
4.110115538057606e-04	2.950715e-01	2.412593e+00	2.507737e+00	2.048972e+00
4.111115538057606e-04	2.950799e-01	2.385488e+00	2.507734e+00	2.045325e+00
4.112115538057606e-04	2.950506e-01	2.338588e+00	2.507736e+00	2.041697e+00
4.113115538057606e-04	2.950589e-01	2.311373e+00	2.507734e+00	2.038089e+00
4.114115538057606e-04	2.950300e-01	2.264596e+00	2.507734e+00	2.034499e+00
4.115115538057606e-04	2.950387e-01	2.237273e+00	2.507729e+00	2.030926e+00
4.116115538057606e-04	2.950121e-01	2.190614e+00	2.507724e+00	2.027368e+00
4.117115538057606e-04	2.950250e-01	2.163180e+00	2.507711e+00	2.023820e+00
4.118115538057606e-04	2.950168e-01	2.116629e+00	2.507690e+00	2.020277e+00
4.119115538057606e-04	2.950658e-01	2.089069e+00	2.507647e+00	2.016722e+00
4.120115538057606e-04	2.951738e-01	2.042594e+00	2.507569e+00	2.013130e+00
4.121115538057606e-04	2.953693e-01	2.014851e+00	2.507420e+00	2.009460e+00
4.122115538057606e-04	2.957216e-01	1.968346e+00	2.507153e+00	2.005627e+00
4.123115538057606e-04	2.960868e-01	1.940244e+00	2.506680e+00	2.001490e+00
4.124115538057606e-04	2.966489e-01	1.893436e+00	2.505900e+00	1.996837e+00
4.125115538057606e-04	2.975381e-01	1.864608e+00	2.504706e+00	1.991401e+00
4.125240538057606e-04	2.981843e-01	1.855330e+00	2.504524e+00	1.990653e+00
4.125490538057606e-04	3.171804e-01	1.845662e+00	2.504148e+00	1.989335e+00
4.125553038057607e-04	3.259420e-01	1.843316e+00	2.504050e+00	1.989047e+00
4.125678038057606e-04	3.608468e-01	1.838526e+00	2.503856e+00	1.988655e+00
4.125709288057606e-04	3.869687e-01	1.837327e+00	2.503809e+00	1.988744e+00
4.125717100557606e-04	3.984978e-01	1.837028e+00	2.503798e+00	1.988800e+00
4.125732725557606e-04	4.356047e-01	1.836431e+00	2.503776e+00	1.989032e+00
4.125763975557606e-04	5.887609e-01	1.835243e+00	2.503742e+00	1.990416e+00
4.125770826029653e-04	6.481137e-01	1.834984e+00	2.503738e+00	1.990986e+00
4.125784526973747e-04	8.400986e-01	1.834473e+00	2.503733e+00	1.992659e+00
4.125787952209771e-04	9.231078e-01	1.834349e+00	2.503735e+00	1.993344e+00
4.125794802681818e-04	1.203094e+00	1.834111e+00	2.503742e+00	1.995297e+00
4.125795442137582e-04	1.244672e+00	1.834090e+00	2.503743e+00	1.995552e+00
4.125796721049109e-04	1.341456e+00	1.834049e+00	2.503746e+00	1.996108e+00
4.125799278872164e-04	1.629663e+00	1.833978e+00	2.503754e+00	1.997602e+00
4.125799918327928e-04	1.741272e+00	1.833963e+00	2.503757e+00	1.998109e+00
4.125801197239456e-04	2.035409e+00	1.833939e+00	2.503764e+00	1.999295e+00
4.125803755062510e-04	4.013699e+00	1.833959e+00	2.503790e+00	2.004636e+00
4.125804313002552e-04	4.730854e+00	1.833989e+00	2.503801e+00	2.006778e+00
4.125805428882636e-04	4.736587e+00	1.834037e+00	2.503823e+00	2.010847e+00
4.125807660642803e-04	4.740009e+00	1.834026e+00	2.503868e+00	2.017801e+00
4.125812124163138e-04	4.742101e+00	1.833780e+00	2.503941e+00	2.028001e+00
4.125821051203808e-04	4.745301e+00	1.833295e+00	2.504038e+00	2.039141e+00
4.125834652079652e-04	4.748276e+00	1.832750e+00	2.504139e+00	2.044873e+00
4.125856349364796e-04	4.749321e+00	1.831919e+00	2.504280e+00	2.046170e+00
4.125893081547602e-04	4.749160e+00	1.830521e+00	2.504499e+00	2.045501e+00
4.125961843551066e-04	4.748667e+00	1.827900e+00	2.504839e+00	2.043945e+00
4.126099367557995e-04	4.747329e+00	1.822749e+00	2.505255e+00	2.039768e+00
4.126345414661205e-04	4.744292e+00	1.813766e+00	2.505257e+00	2.030840e+00
4.126588691125066e-04	4.741495e+00	1.804998e+00	2.504592e+00	2.021810e+00
4.126924450899252e-04	4.738560e+00	1.792571e+00	2.503221e+00	2.010526e+00
4.126973018788673e-04	4.738276e+00	1.790719e+00	2.503006e+00	2.009037e+00
4.126985160761028e-04	4.738202e+00	1.790255e+00	2.502953e+00	2.008667e+00
4.127009444705739e-04	4.738056e+00	1.789326e+00	2.502846e+00	2.007931e+00
4.127015515691916e-04	4.738021e+00	1.789093e+00	2.502820e+00	2.007748e+00
4.127027657664271e-04	4.737951e+00	1.788626e+00	2.502767e+00	2.007384e+00
4.127030693157360e-04	4.737934e+00	1.788508e+00	2.502754e+00	2.007293e+00
4.127031452030633e-04	4.737929e+00	1.788478e+00	2.502750e+00	2.007271e+00
4.127032969777177e-04	4.737919e+00	1.788416e+00	2.502744e+00	2.007226e+00
4.127036005270266e-04	4.730244e+00	1.770035e+00	2.502718e+00	2.007121e+00
4.127036595083771e-04	4.726876e+00	1.761267e+00	2.502708e+00	2.007096e+00
4.127037774710780e-04	4.720918e+00	1.740483e+00	2.502685e+00	2.007042e+00
4.127038069617532e-04	4.718881e+00	1.734075e+00	2.502678e+00	2.007027e+00
